Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Filled Price,Ambiguous Flag,QtyMismatch,TotalMismatch
6682253,Tea,5,1.5,7.5,Cash,In-store,2023-02-17,1.5,False,False,False
8220657,Tea,2,1.5,3.0,Cash,,2023-08-13,,False,False,False
7819240,Smoothie,5,4.0,20.0,Cash,In-store,2023-03-06,4.0,False,False,False
4451380,Cookie,3,1.0,3.0,Digital Wallet,In-store,2023-07-10,1.0,False,False,False
2482298,Salad,2,5.0,10.0,,Takeaway,2023-06-15,5.0,False,False,False
2606750,Tea,3,1.5,4.5,Cash,ERROR,2023-06-20,1.5,False,False,False
4493874,Cookie,5,1.0,5.0,,In-store,2023-11-19,1.0,False,False,False
2705302,Salad,2,5.0,10.0,Credit Card,,2023-01-18,5.0,False,False,False
3706167,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-10-02,4.0,False,False,False
7414587,Tea,3,1.5,4.5,Cash,Takeaway,2023-03-22,1.5,False,False,False
3360649,Cookie,2,1.0,2.0,,Takeaway,2023-09-10,1.0,False,False,False
6132245,Salad,2,5.0,10.0,Digital Wallet,,2023-06-01,5.0,False,False,False
2633322,Salad,4,5.0,20.0,Digital Wallet,,2023-01-15,5.0,False,False,False
9910333,Cake,2,3.0,6.0,,In-store,2023-09-15,3.0,False,False,False
7321479,Cake,1,3.0,3.0,,ERROR,2023-10-31,3.0,False,False,False
4315166,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-06-10,4.0,False,False,False
7843112,Cookie,4,1.0,4.0,,UNKNOWN,2023-01-25,1.0,False,False,False
2879791,Sandwich,1,4.0,4.0,,,2023-07-10,4.0,False,False,False
2503128,Cake,1,3.0,3.0,Cash,In-store,2023-01-12,3.0,False,False,False
3091574,Cookie,5,1.0,5.0,ERROR,In-store,2023-07-29,1.0,False,False,False
2371763,Sandwich,4,4.0,16.0,Cash,,2023-05-17,4.0,False,False,False
5726114,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-07-14,4.0,False,False,False
1079844,Salad,2,5.0,10.0,Digital Wallet,,2023-10-27,5.0,False,False,False
8726097,Tea,1,1.5,1.5,Digital Wallet,Takeaway,,1.5,False,False,False
1633337,Salad,5,5.0,25.0,Credit Card,,2023-06-29,5.0,False,False,False
5222176,Cookie,4,1.0,4.0,,In-store,2023-01-11,1.0,False,False,False
7480940,Coffee,2,2.0,4.0,Cash,In-store,2023-01-25,2.0,False,False,False
2437508,Salad,2,5.0,10.0,,Takeaway,2023-11-20,5.0,False,False,False
7445500,Salad,4,5.0,20.0,Cash,In-store,,5.0,False,False,False
5036614,Smoothie,4,4.0,16.0,Digital Wallet,In-store,2023-10-10,4.0,False,False,False
9731164,Salad,1,5.0,5.0,Cash,,2023-12-07,5.0,False,False,False
1417291,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-05-11,3.0,False,False,False
9792093,Sandwich,1,4.0,4.0,,In-store,2023-09-28,4.0,False,False,False
9989239,Tea,5,1.5,7.5,,In-store,2023-04-28,1.5,False,False,False
6055570,Tea,3,1.5,4.5,Cash,,2023-02-06,1.5,False,False,False
1231531,Coffee,5,2.0,10.0,Digital Wallet,In-store,2023-07-24,2.0,False,False,False
8843108,Juice,5,3.0,15.0,,,2023-07-18,3.0,False,False,False
4643305,Cookie,4,1.0,4.0,,Takeaway,2023-04-12,1.0,False,False,False
8754977,Sandwich,3,4.0,12.0,Digital Wallet,In-store,2023-10-24,4.0,False,False,False
2052060,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-11-07,4.0,False,False,False
1275124,Coffee,3,2.0,6.0,,UNKNOWN,2023-06-21,2.0,False,False,False
3534536,Coffee,1,2.0,2.0,Credit Card,,2023-02-02,2.0,False,False,False
1779679,Coffee,5,2.0,10.0,,In-store,2023-01-06,2.0,False,False,False
4583908,Sandwich,1,4.0,4.0,Digital Wallet,,2023-06-04,4.0,False,False,False
6379692,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-11-05,1.0,False,False,False
3999862,Tea,4,1.5,6.0,,In-store,2023-07-11,1.5,False,False,False
7694326,Coffee,5,2.0,10.0,,,2023-02-19,2.0,False,False,False
1171080,Sandwich,3,4.0,12.0,Credit Card,,2023-07-29,4.0,False,False,False
5658895,Juice,2,3.0,6.0,Cash,UNKNOWN,2023-09-21,3.0,False,False,False
7704680,Salad,2,5.0,10.0,Credit Card,,2023-08-06,,False,False,False
6395070,Smoothie,4,4.0,16.0,Credit Card,,2023-12-10,4.0,False,False,False
9576454,Juice,1,3.0,3.0,Credit Card,In-store,2023-09-23,3.0,False,False,False
7907259,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-10-19,3.0,False,False,False
4487345,Sandwich,3,4.0,12.0,,In-store,2023-05-10,4.0,False,False,False
5929341,Juice,2,3.0,6.0,,Takeaway,2023-05-12,3.0,False,False,False
6021173,Juice,5,3.0,15.0,Cash,Takeaway,2023-12-16,3.0,False,False,False
6272473,Coffee,4,2.0,8.0,Cash,Takeaway,2023-03-06,2.0,False,False,False
5243032,Cookie,1,1.0,1.0,Cash,Takeaway,2023-08-24,1.0,False,False,False
5863411,Cookie,3,1.0,3.0,Digital Wallet,In-store,2023-09-21,1.0,False,False,False
4087571,Cookie,2,1.0,2.0,,,2023-11-24,1.0,False,False,False
7680197,Cookie,5,1.0,5.0,Cash,Takeaway,2023-09-23,1.0,False,False,False
8773639,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-02-20,2.0,False,False,False
5960979,Coffee,5,2.0,10.0,Digital Wallet,In-store,2023-05-03,2.0,False,False,False
7894534,Tea,3,1.5,4.5,Credit Card,In-store,2023-03-16,1.5,False,False,False
4890770,Coffee,4,2.0,8.0,,Takeaway,2023-10-12,2.0,False,False,False
6079741,Cookie,4,1.0,4.0,,Takeaway,2023-01-02,1.0,False,False,False
4612930,Juice,2,3.0,6.0,,,2023-08-13,3.0,False,False,False
1124311,Cookie,1,1.0,1.0,Cash,,2023-05-05,1.0,False,False,False
6380636,Coffee,5,2.0,10.0,,ERROR,2023-01-10,2.0,False,False,False
5720183,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-05-30,1.0,False,False,False
6382322,Tea,3,1.5,4.5,Digital Wallet,In-store,2023-12-14,1.5,False,False,False
8119542,Cookie,2,1.0,2.0,Digital Wallet,,2023-12-12,,False,False,False
1674042,Coffee,5,2.0,10.0,Digital Wallet,,2023-09-19,2.0,False,False,False
8398809,Tea,2,1.5,3.0,UNKNOWN,Takeaway,2023-11-25,1.5,False,False,False
7728415,Tea,5,1.5,7.5,Credit Card,In-store,2023-12-28,1.5,False,False,False
5285171,Sandwich,5,4.0,20.0,Cash,Takeaway,2023-12-11,4.0,False,False,False
2527007,Smoothie,1,4.0,4.0,Digital Wallet,,2023-10-22,4.0,False,False,False
8331542,Salad,4,5.0,20.0,,In-store,2023-12-23,5.0,False,False,False
2999220,Smoothie,4,4.0,16.0,Digital Wallet,Takeaway,2023-02-23,4.0,False,False,False
5108188,Cake,2,3.0,6.0,,,2023-08-25,3.0,False,False,False
6680963,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-08-01,4.0,False,False,False
2308317,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-11-13,2.0,False,False,False
8811902,Tea,5,1.5,7.5,Credit Card,,2023-08-07,1.5,False,False,False
7349134,,1,4.0,4.0,Credit Card,In-store,2023-05-28,,True,False,False
1467546,Cookie,3,1.0,3.0,,Takeaway,2023-07-20,1.0,False,False,False
2276722,Salad,2,5.0,10.0,Cash,Takeaway,2023-12-21,5.0,False,False,False
2519044,Salad,5,5.0,25.0,Digital Wallet,Takeaway,2023-05-20,5.0,False,False,False
2851147,Salad,2,5.0,10.0,Digital Wallet,In-store,2023-06-24,5.0,False,False,False
3349404,Coffee,3,2.0,6.0,Digital Wallet,UNKNOWN,2023-01-31,2.0,False,False,False
7939011,Juice,5,3.0,15.0,UNKNOWN,In-store,2023-04-07,3.0,False,False,False
3877580,Salad,2,5.0,10.0,Digital Wallet,ERROR,2023-05-30,5.0,False,False,False
5220523,Juice,3,3.0,9.0,Cash,Takeaway,2023-01-30,3.0,False,False,False
5934526,Coffee,5,2.0,10.0,Credit Card,In-store,2023-05-27,2.0,False,False,False
8935939,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-03-27,1.5,False,False,False
3586935,Salad,5,5.0,25.0,Cash,,2023-05-21,5.0,False,False,False
1781777,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-10-26,5.0,False,False,False
6461461,Juice,1,3.0,3.0,,In-store,,3.0,False,False,False
1707251,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-10-06,4.0,False,False,False
4493878,Coffee,5,2.0,10.0,Credit Card,In-store,2023-03-11,2.0,False,False,False
2446874,Juice,4,3.0,12.0,Credit Card,,2023-07-22,3.0,False,False,False
5747859,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-03-13,3.0,False,False,False
8172333,Cookie,4,1.0,4.0,Credit Card,,2023-12-25,1.0,False,False,False
8600523,Tea,3,1.5,4.5,,,2023-12-29,1.5,False,False,False
7471753,Smoothie,5,4.0,20.0,Cash,In-store,2023-03-13,4.0,False,False,False
3884527,Sandwich,1,4.0,4.0,Digital Wallet,In-store,2023-06-06,4.0,False,False,False
9072517,Smoothie,2,4.0,8.0,Credit Card,Takeaway,2023-01-09,4.0,False,False,False
4378200,Tea,5,1.5,7.5,Credit Card,In-store,2023-09-04,1.5,False,False,False
3918998,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-12-18,2.0,False,False,False
7674694,Tea,2,1.5,3.0,,,2023-03-30,1.5,False,False,False
3875049,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-09-15,1.5,False,False,False
5400266,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-06-14,1.5,False,False,False
2402978,Cookie,3,1.0,3.0,Credit Card,In-store,2023-01-21,1.0,False,False,False
6188306,Salad,1,5.0,5.0,,Takeaway,2023-10-26,5.0,False,False,False
1148874,Cookie,1,1.0,1.0,Credit Card,In-store,2023-09-18,1.0,False,False,False
1888708,Sandwich,4,4.0,16.0,Cash,,2023-08-17,4.0,False,False,False
8842592,Cookie,5,1.0,5.0,ERROR,,2023-07-10,1.0,False,False,False
2761204,Cake,3,3.0,9.0,Cash,,2023-07-14,3.0,False,False,False
9038745,Smoothie,3,4.0,12.0,ERROR,Takeaway,2023-06-25,4.0,False,False,False
1374424,Sandwich,5,4.0,20.0,,,2023-04-24,4.0,False,False,False
7205840,Salad,3,5.0,15.0,,,2023-03-05,5.0,False,False,False
7714378,Smoothie,2,4.0,8.0,Cash,,2023-08-10,4.0,False,False,False
7732813,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-07-16,1.5,False,False,False
6718205,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-06-30,4.0,False,False,False
8878429,Cake,5,3.0,15.0,Digital Wallet,In-store,,3.0,False,False,False
6899576,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-10-26,5.0,False,False,False
2761003,Smoothie,2,4.0,8.0,ERROR,In-store,2023-11-08,4.0,False,False,False
6929413,Tea,1,1.5,1.5,Digital Wallet,,2023-10-13,1.5,False,False,False
2350703,,4,3.0,12.0,Cash,In-store,2023-08-20,,True,False,False
1948437,Smoothie,2,4.0,8.0,,Takeaway,2023-11-03,4.0,False,False,False
5901887,Smoothie,4,4.0,16.0,ERROR,Takeaway,2023-08-31,4.0,False,False,False
1072232,Sandwich,1,4.0,4.0,Digital Wallet,In-store,2023-01-07,4.0,False,False,False
7469771,Cake,5,3.0,15.0,ERROR,,2023-12-09,3.0,False,False,False
7139053,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-09-12,5.0,False,False,False
6028915,Sandwich,5,4.0,20.0,Cash,In-store,2023-12-24,4.0,False,False,False
3622194,Cake,1,3.0,3.0,Digital Wallet,,2023-06-26,3.0,False,False,False
6431215,Cake,1,3.0,3.0,,ERROR,2023-08-27,3.0,False,False,False
4385240,Cookie,4,1.0,4.0,Cash,Takeaway,2023-02-10,1.0,False,False,False
3840523,,2,4.0,8.0,Credit Card,,2023-12-27,,True,False,False
5697778,Cake,3,3.0,9.0,Cash,,2023-03-08,3.0,False,False,False
1749299,Smoothie,2,4.0,8.0,UNKNOWN,,2023-10-28,4.0,False,False,False
6806024,Juice,2,3.0,6.0,Credit Card,In-store,2023-04-14,3.0,False,False,False
8352365,Coffee,5,2.0,10.0,,Takeaway,2023-08-10,2.0,False,False,False
7143535,Cookie,2,1.0,2.0,,,2023-05-21,1.0,False,False,False
5090839,Sandwich,5,4.0,20.0,Cash,,2023-03-06,4.0,False,False,False
5743619,Salad,5,5.0,25.0,Digital Wallet,Takeaway,2023-11-07,5.0,False,False,False
8785432,Cookie,2,1.0,2.0,Cash,,2023-08-14,1.0,False,False,False
1086324,Cake,3,3.0,9.0,,In-store,2023-11-25,3.0,False,False,False
8888599,Sandwich,5,4.0,20.0,,,,4.0,False,False,False
6361309,Cake,5,3.0,15.0,,Takeaway,,3.0,False,False,False
8211146,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-04-30,4.0,False,False,False
5826333,Cookie,1,1.0,1.0,Cash,,2023-05-14,1.0,False,False,False
1555314,Sandwich,1,4.0,4.0,,Takeaway,2023-02-25,4.0,False,False,False
4611673,Smoothie,5,4.0,20.0,Digital Wallet,,2023-03-05,4.0,False,False,False
8839045,Cake,2,3.0,6.0,,In-store,2023-06-13,3.0,False,False,False
5183249,Sandwich,1,4.0,4.0,,In-store,2023-07-02,4.0,False,False,False
5104848,Tea,2,1.5,3.0,,Takeaway,2023-01-22,1.5,False,False,False
9943917,Sandwich,3,4.0,12.0,Credit Card,In-store,2023-01-16,4.0,False,False,False
2490461,Salad,4,5.0,20.0,,,2023-09-22,5.0,False,False,False
5852244,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-10-15,3.0,False,False,False
9874775,Tea,1,1.5,1.5,Cash,,2023-09-02,1.5,False,False,False
2586215,Juice,2,3.0,6.0,Digital Wallet,,2023-03-23,3.0,False,False,False
7704229,Coffee,4,2.0,8.0,Cash,,2023-07-15,2.0,False,False,False
5444860,Tea,2,1.5,3.0,Digital Wallet,,2023-04-28,1.5,False,False,False
9391494,Coffee,1,2.0,2.0,,,2023-12-17,2.0,False,False,False
3557583,Smoothie,5,4.0,20.0,Credit Card,ERROR,2023-07-26,4.0,False,False,False
8739878,,1,3.0,3.0,,,2023-09-27,,True,False,False
5386352,,1,4.0,4.0,Credit Card,,2023-01-18,,True,False,False
8321887,Cookie,5,1.0,5.0,,,2023-03-21,,False,False,False
3995266,Sandwich,1,4.0,4.0,Credit Card,In-store,2023-04-21,4.0,False,False,False
7326974,Cake,4,3.0,12.0,Credit Card,,2023-12-31,3.0,False,False,False
7277750,Cake,2,3.0,6.0,,,2023-09-29,3.0,False,False,False
8075323,Sandwich,1,4.0,4.0,Digital Wallet,,2023-04-18,4.0,False,False,False
4831345,Sandwich,5,4.0,20.0,,In-store,2023-05-10,4.0,False,False,False
6301984,Juice,5,3.0,15.0,,Takeaway,,3.0,False,False,False
1456374,Cookie,5,1.0,5.0,Cash,,2023-02-15,1.0,False,False,False
3263746,Coffee,1,2.0,2.0,Cash,Takeaway,2023-11-14,2.0,False,False,False
2268203,Salad,3,5.0,15.0,,UNKNOWN,,5.0,False,False,False
9502077,Smoothie,3,4.0,12.0,,,2023-12-21,4.0,False,False,False
4994052,Coffee,4,2.0,8.0,,Takeaway,,2.0,False,False,False
1671480,Cookie,5,1.0,5.0,,,2023-01-06,1.0,False,False,False
7430227,Cake,3,3.0,9.0,Cash,In-store,2023-07-24,3.0,False,False,False
1516182,Cookie,1,1.0,1.0,,,2023-06-18,1.0,False,False,False
8807199,Salad,5,5.0,25.0,Credit Card,,2023-05-30,5.0,False,False,False
8700466,Coffee,4,2.0,8.0,Digital Wallet,In-store,2023-04-29,2.0,False,False,False
2190325,Sandwich,4,4.0,16.0,Credit Card,In-store,2023-03-10,4.0,False,False,False
4150495,Cookie,2,1.0,2.0,Cash,,2023-04-12,1.0,False,False,False
3794410,Cake,4,3.0,12.0,Credit Card,,2023-12-06,3.0,False,False,False
5677869,Juice,5,3.0,15.0,Cash,In-store,2023-11-19,3.0,False,False,False
3436462,Salad,2,5.0,10.0,Credit Card,In-store,2023-06-29,5.0,False,False,False
7493740,Cake,1,3.0,3.0,,ERROR,2023-05-18,3.0,False,False,False
7388752,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-08-28,5.0,False,False,False
9448209,Sandwich,3,4.0,12.0,Cash,In-store,,4.0,False,False,False
8655424,Cookie,2,1.0,2.0,,In-store,2023-11-26,1.0,False,False,False
9720012,Smoothie,5,4.0,20.0,Cash,In-store,2023-09-25,4.0,False,False,False
6609572,,4,4.0,16.0,Cash,In-store,2023-06-15,,True,False,False
9390188,Tea,1,1.5,1.5,,Takeaway,2023-06-20,1.5,False,False,False
1952465,Cake,2,3.0,6.0,,Takeaway,2023-06-11,3.0,False,False,False
7605154,Juice,5,3.0,15.0,Cash,In-store,2023-09-09,3.0,False,False,False
2684400,Coffee,3,2.0,6.0,UNKNOWN,In-store,2023-03-30,2.0,False,False,False
4702378,Cake,2,3.0,6.0,Cash,UNKNOWN,2023-08-28,3.0,False,False,False
6312755,Sandwich,2,4.0,8.0,Credit Card,,2023-02-11,4.0,False,False,False
7584025,Tea,4,1.5,6.0,,In-store,2023-09-18,1.5,False,False,False
7533540,Sandwich,5,4.0,20.0,,In-store,2023-11-01,4.0,False,False,False
4425164,Juice,4,3.0,12.0,,,2023-01-13,3.0,False,False,False
4325648,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-05-04,3.0,False,False,False
7151374,Tea,4,1.5,6.0,Credit Card,In-store,2023-07-30,1.5,False,False,False
6413250,Salad,4,5.0,20.0,Cash,UNKNOWN,2023-12-02,5.0,False,False,False
6496506,Juice,1,3.0,3.0,Digital Wallet,In-store,2023-01-11,3.0,False,False,False
2695546,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-08-26,1.5,False,False,False
4823513,Cookie,5,1.0,5.0,Cash,Takeaway,2023-07-02,1.0,False,False,False
8960347,Smoothie,3,4.0,12.0,Cash,In-store,,4.0,False,False,False
3222677,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-12-16,4.0,False,False,False
9942517,Coffee,4,2.0,8.0,Digital Wallet,In-store,2023-04-29,2.0,False,False,False
8735418,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-03-03,2.0,False,False,False
7799794,Cookie,4,1.0,4.0,Digital Wallet,In-store,2023-08-22,,False,False,False
6347670,Tea,2,1.5,3.0,Digital Wallet,In-store,2023-06-24,1.5,False,False,False
9180345,Sandwich,4,4.0,16.0,Digital Wallet,,2023-06-13,4.0,False,False,False
9632482,Cake,2,3.0,6.0,Credit Card,,2023-08-27,3.0,False,False,False
4642770,Tea,4,1.5,6.0,,,2023-09-22,1.5,False,False,False
5356324,Smoothie,1,4.0,4.0,ERROR,,2023-02-26,4.0,False,False,False
5148730,Cake,1,3.0,3.0,Cash,UNKNOWN,2023-12-12,3.0,False,False,False
8848847,Cookie,3,1.0,3.0,Cash,Takeaway,2023-08-15,1.0,False,False,False
3686848,Tea,3,1.5,4.5,,,2023-04-06,1.5,False,False,False
2328896,Smoothie,4,4.0,16.0,Cash,,2023-10-20,4.0,False,False,False
6361856,Cookie,5,1.0,5.0,UNKNOWN,,2023-05-11,1.0,False,False,False
5942011,Tea,1,1.5,1.5,Cash,,2023-10-08,1.5,False,False,False
7137364,Salad,5,5.0,25.0,Cash,UNKNOWN,2023-08-09,5.0,False,False,False
9904042,,4,4.0,16.0,Credit Card,,2023-06-09,,True,False,False
1510406,Salad,3,5.0,15.0,,In-store,2023-01-12,,False,False,False
8176812,Sandwich,5,4.0,20.0,Digital Wallet,,2023-06-21,4.0,False,False,False
1360872,Coffee,2,2.0,4.0,Credit Card,In-store,2023-11-04,2.0,False,False,False
4413776,Coffee,5,2.0,10.0,Cash,Takeaway,2023-07-21,2.0,False,False,False
1811953,Cookie,2,1.0,2.0,UNKNOWN,,2023-06-26,1.0,False,False,False
9382596,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-11-18,4.0,False,False,False
9480564,Cookie,4,1.0,4.0,Cash,In-store,2023-06-12,1.0,False,False,False
1094479,Cake,3,3.0,9.0,UNKNOWN,In-store,2023-06-08,3.0,False,False,False
8301190,Coffee,1,2.0,2.0,Cash,Takeaway,2023-04-01,2.0,False,False,False
7653946,Smoothie,4,4.0,16.0,Cash,,2023-09-19,4.0,False,False,False
1348274,Cake,5,3.0,15.0,,,2023-11-14,3.0,False,False,False
2855149,Sandwich,2,4.0,8.0,Cash,In-store,2023-07-16,4.0,False,False,False
9320167,Juice,5,3.0,15.0,Credit Card,,2023-11-12,3.0,False,False,False
1135215,Sandwich,3,4.0,12.0,,In-store,2023-04-10,4.0,False,False,False
6158518,Cookie,5,1.0,5.0,Cash,ERROR,2023-09-28,1.0,False,False,False
5734442,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-10-01,1.0,False,False,False
5748083,Salad,2,5.0,10.0,,Takeaway,2023-04-08,5.0,False,False,False
1804335,Juice,3,3.0,9.0,Credit Card,,2023-10-05,3.0,False,False,False
3644269,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-09-26,1.0,False,False,False
5611239,Cookie,4,1.0,4.0,Cash,Takeaway,2023-11-18,,False,False,False
4020100,Cookie,1,1.0,1.0,Cash,In-store,2023-08-09,1.0,False,False,False
1643870,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-10-07,5.0,False,False,False
4734216,Salad,3,5.0,15.0,Digital Wallet,In-store,2023-11-30,5.0,False,False,False
4060538,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-09-08,3.0,False,False,False
4788388,Cake,3,3.0,9.0,,,2023-06-29,3.0,False,False,False
9348280,,2,4.0,8.0,Credit Card,In-store,2023-03-28,,True,False,False
5173628,Tea,3,1.5,4.5,,Takeaway,2023-05-30,1.5,False,False,False
9040196,Juice,3,3.0,9.0,Cash,UNKNOWN,2023-06-28,3.0,False,False,False
1853983,Tea,1,1.5,1.5,Cash,In-store,2023-12-04,1.5,False,False,False
6154823,,5,4.0,20.0,Digital Wallet,Takeaway,2023-11-16,,True,False,False
1936915,Salad,3,5.0,15.0,Digital Wallet,In-store,2023-01-24,5.0,False,False,False
8693747,Smoothie,4,4.0,16.0,Digital Wallet,,2023-02-13,4.0,False,False,False
2911864,Cookie,3,1.0,3.0,Digital Wallet,Takeaway,2023-03-21,1.0,False,False,False
2336921,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-05-01,3.0,False,False,False
3275800,Coffee,3,2.0,6.0,,Takeaway,2023-05-27,2.0,False,False,False
6472656,Tea,3,1.5,4.5,Cash,Takeaway,2023-11-25,1.5,False,False,False
3494191,Smoothie,2,4.0,8.0,Credit Card,In-store,2023-01-08,4.0,False,False,False
4177717,Cookie,1,1.0,1.0,,,2023-01-07,1.0,False,False,False
7313328,Juice,1,3.0,3.0,,Takeaway,2023-01-03,3.0,False,False,False
4019047,Coffee,2,2.0,4.0,,,2023-09-14,,False,False,False
6832697,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-01-21,5.0,False,False,False
2919225,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-02-14,2.0,False,False,False
4937344,Sandwich,1,4.0,4.0,Credit Card,In-store,2023-02-12,4.0,False,False,False
6444366,Coffee,1,2.0,2.0,Digital Wallet,,2023-08-19,2.0,False,False,False
7448158,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-09-28,3.0,False,False,False
7630601,Tea,1,1.5,1.5,,Takeaway,2023-08-22,1.5,False,False,False
7366807,Salad,3,5.0,15.0,,,2023-10-22,5.0,False,False,False
5762127,Coffee,2,2.0,4.0,,Takeaway,2023-11-10,2.0,False,False,False
1856153,Coffee,5,2.0,10.0,Credit Card,,2023-12-02,2.0,False,False,False
4908458,Tea,4,1.5,6.0,,,2023-10-06,1.5,False,False,False
4214066,Juice,2,3.0,6.0,,In-store,2023-07-23,3.0,False,False,False
8252793,Cookie,4,1.0,4.0,Digital Wallet,,2023-07-28,1.0,False,False,False
1313643,Cake,4,3.0,12.0,UNKNOWN,,2023-02-11,3.0,False,False,False
2941227,Cookie,3,1.0,3.0,Cash,In-store,2023-08-29,1.0,False,False,False
1206585,Tea,2,1.5,3.0,Cash,,2023-06-29,1.5,False,False,False
9580673,Juice,2,3.0,6.0,ERROR,In-store,2023-06-25,3.0,False,False,False
9874192,Smoothie,3,4.0,12.0,,,2023-11-30,4.0,False,False,False
4475487,Smoothie,3,4.0,12.0,Cash,In-store,2023-06-01,4.0,False,False,False
8876663,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-03-23,5.0,False,False,False
3858126,Smoothie,2,4.0,8.0,,In-store,2023-08-25,4.0,False,False,False
3524464,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-08-31,4.0,False,False,False
6242107,Coffee,3,2.0,6.0,Cash,,2023-11-14,2.0,False,False,False
2352246,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-06-20,4.0,False,False,False
9523335,Cookie,4,1.0,4.0,Credit Card,ERROR,2023-01-29,1.0,False,False,False
4475412,Sandwich,3,4.0,12.0,UNKNOWN,,2023-10-31,4.0,False,False,False
2656162,Coffee,1,2.0,2.0,Digital Wallet,In-store,2023-04-11,2.0,False,False,False
7517241,Sandwich,2,4.0,8.0,,ERROR,2023-01-18,4.0,False,False,False
6243134,Tea,2,1.5,3.0,Digital Wallet,,,1.5,False,False,False
2435218,Coffee,5,2.0,10.0,,In-store,2023-05-02,,False,False,False
9022617,Coffee,1,2.0,2.0,Credit Card,In-store,2023-01-23,2.0,False,False,False
1031802,Cookie,4,1.0,4.0,ERROR,UNKNOWN,2023-06-27,1.0,False,False,False
2346296,Cake,4,3.0,12.0,Digital Wallet,,2023-10-04,3.0,False,False,False
8219210,Smoothie,5,4.0,20.0,Cash,,2023-01-12,4.0,False,False,False
4541981,Smoothie,4,4.0,16.0,Credit Card,In-store,2023-01-14,4.0,False,False,False
8522571,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-09-19,3.0,False,False,False
6752476,Tea,4,1.5,6.0,,Takeaway,2023-08-28,1.5,False,False,False
1894142,Sandwich,4,4.0,16.0,Cash,In-store,2023-09-13,4.0,False,False,False
3766378,,1,3.0,3.0,Cash,Takeaway,2023-08-18,,True,False,False
8885727,Tea,2,1.5,3.0,Cash,Takeaway,2023-10-05,1.5,False,False,False
1422305,Sandwich,4,4.0,16.0,,In-store,2023-03-09,4.0,False,False,False
4625165,Salad,3,5.0,15.0,Credit Card,,2023-03-02,5.0,False,False,False
1804132,Smoothie,3,4.0,12.0,,In-store,,4.0,False,False,False
9323215,Cookie,3,1.0,3.0,,,2023-01-27,1.0,False,False,False
6824743,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-11-08,4.0,False,False,False
9384397,Sandwich,2,4.0,8.0,Cash,,2023-10-31,4.0,False,False,False
1034067,Smoothie,3,4.0,12.0,Digital Wallet,,2023-01-07,4.0,False,False,False
3265085,Cookie,5,1.0,5.0,,In-store,2023-09-05,1.0,False,False,False
3061498,Salad,5,5.0,25.0,,,2023-11-14,5.0,False,False,False
6206792,Tea,4,1.5,6.0,Credit Card,,2023-10-13,1.5,False,False,False
7374304,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-05-10,1.5,False,False,False
9447946,Smoothie,2,4.0,8.0,Credit Card,In-store,2023-10-21,4.0,False,False,False
